"ADMINID","ENRORGID","PERMNUMBER","ETHNO","RACE_AMI","RACE_ASI","RACE_AFA","RACE_NAT","RACE_WHT","ADMINSTAT","ENTRYTYPE","ENRBEGDATE","ENRENDDATE","EXITTYPE","NEWENRORGID","SS504","EST","NSLELG","HOMELESS","MKSERVICE","UNYOUTH","NTRESNO","DUAL_ENR","T1SERVICES","IST1RLA","IST1MATH","IST1SCIENCE","IST1SOCIAL","IST1VOC","IST1OTHER","SST1HEALTH","SST1GUID","SST1OTHER","SY"
"SU021","PS142","1441221","2","Y","N","N","N","Y","01","08","07/21/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441224","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441229","2","Y","N","N","N","Y","01","08","08/31/2016","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1441231","2","Y","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441232","2","Y","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441268","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441313","2","Y","N","N","N","N","01","08","08/31/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441330","2","Y","N","N","N","N","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441340","2","N","N","N","N","Y","01","01","01/02/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441384","2","N","N","N","N","Y","01","08","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441390","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441422","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1441432","2","N","N","N","N","Y","01","08","08/29/2018","09/20/2020","06","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1441669","2","N","Y","N","N","N","01","01","10/09/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1442162","2","N","N","N","N","Y","01","08","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1442373","2","N","N","N","N","Y","01","03","01/03/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1442409","2","N","N","N","N","Y","01","05","09/08/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1442422","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1442532","2","Y","N","N","N","Y","01","08","02/09/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1442536","2","N","N","N","N","Y","01","08","04/03/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1442554","1","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1442690","2","N","N","N","N","Y","01","08","08/28/2019","11/15/2020","04","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443387","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1443708","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443760","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443761","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443762","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443764","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443765","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443766","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443767","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443768","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443769","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443771","2","N","N","Y","N","N","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443782","2","N","N","N","N","Y","01","08","08/09/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443783","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443784","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443785","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443787","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443796","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443797","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443798","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443799","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443800","2","N","N","N","N","Y","01","08","09/08/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443801","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443802","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443803","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443804","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443805","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443848","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443849","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443852","2","Y","N","N","N","Y","01","01","01/27/2021","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443852","2","Y","N","N","N","Y","01","01","08/29/2017","01/25/2021","01","UNKN","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443854","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443855","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443856","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1443858","1","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443859","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443860","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1443861","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443909","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443910","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443911","2","N","N","N","N","Y","01","05","01/22/2021","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443911","2","N","N","N","N","Y","01","06","08/29/2017","09/08/2020","06","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443912","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1443913","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1444154","2","N","N","N","N","Y","05","01","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1444390","1","N","N","N","N","Y","01","08","10/13/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444481","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444502","2","Y","N","N","N","N","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444504","2","N","N","N","N","Y","01","05","01/04/2021","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444505","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444508","2","Y","N","N","N","Y","01","08","09/07/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444514","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444527","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444531","2","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1444595","2","Y","N","N","N","Y","01","01","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444714","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1444743","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1445390","2","N","N","N","N","Y","01","02","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1445395","2","N","N","N","N","Y","01","01","10/08/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445434","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445451","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445554","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445592","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445667","2","N","N","N","N","Y","01","03","09/18/2017","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445709","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445764","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1445783","2","N","N","N","N","Y","01","08","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1446546","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1447052","2","N","N","N","N","Y","01","01","01/22/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1447508","2","N","N","N","N","Y","01","03","11/28/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1447509","2","N","N","N","N","Y","01","03","11/28/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1447939","1","N","N","Y","N","N","01","01","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1448046","1","N","N","Y","N","N","01","03","11/20/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1448069","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1449984","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1450204","2","N","N","N","N","Y","01","08","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1450206","2","Y","N","N","Y","Y","01","08","08/29/2018","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1450207","2","N","N","N","N","Y","01","08","02/19/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1450253","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1450255","2","N","N","N","N","Y","01","03","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1450256","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1450286","2","N","N","N","N","Y","01","05","11/16/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1450513","1","N","N","N","N","Y","01","06","09/08/2020","","","","N","Y","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
